STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-11-30,55,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-01,52,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-02,52,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-03,55,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-04,54,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-05,54,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-06,56,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-07,59,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-08,58,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-09,58,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-10,50,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-11,56,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-12,55,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-13,60,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-14,61,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-15,61,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-16,54,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-17,56,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-18,58,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-19,54,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-20,61,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-21,59,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-22,56,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-23,59,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-24,58,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-25,53,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-26,54,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-27,52,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-28,51,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-29,56,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-30,55,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2018-12-31,49,37
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-01,49,32
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-02,53,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-03,57,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-04,57,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-05,48,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-06,52,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-07,55,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-08,53,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-09,51,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-10,60,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-11,58,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-12,54,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-13,55,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-14,53,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-15,50,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-16,54,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-17,51,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-18,60,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-19,69,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-20,55,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-21,53,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-22,54,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-23,59,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-24,61,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-25,62,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-26,60,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-27,66,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-28,68,57
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-29,64,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-30,67,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-01-31,59,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-01,50,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-02,53,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-03,48,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-04,44,34
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-05,45,32
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-06,50,33
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-07,55,37
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-08,47,39
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-09,47,37
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-10,48,33
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-11,48,35
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-12,51,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-13,56,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-14,57,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-15,45,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-16,47,36
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-17,50,36
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-18,49,32
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-19,54,34
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-20,54,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-21,50,33
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-22,53,32
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-23,57,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-24,59,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-25,47,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-26,48,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-27,50,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-02-28,52,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-01,54,39
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-02,55,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-03,51,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-04,52,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-05,53,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-06,50,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-07,50,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-08,53,36
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-09,43,39
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-10,52,40
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-11,60,39
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-12,58,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-13,58,38
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-14,61,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-15,66,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-16,69,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-17,72,55
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-18,74,55
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-19,68,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-20,58,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-21,62,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-22,52,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-23,59,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-24,62,41
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-25,58,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-26,60,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-27,55,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-28,57,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-29,60,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-30,65,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-03-31,72,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-01,69,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-02,57,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-03,55,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-04,50,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-05,58,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-06,60,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-07,73,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-08,71,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-09,63,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-10,66,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-11,62,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-12,67,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-13,76,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-14,67,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-15,65,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-16,63,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-17,73,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-18,81,56
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-19,78,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-20,64,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-21,69,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-22,78,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-23,85,62
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-24,89,67
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-25,81,61
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-26,82,61
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-27,76,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-28,73,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-29,57,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-04-30,59,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-01,73,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-02,77,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-03,77,53
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-04,72,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-05,66,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-06,56,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-07,71,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-08,73,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-09,58,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-10,73,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-11,74,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-12,72,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-13,73,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-14,68,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-15,57,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-16,51,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-17,60,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-18,52,42
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-19,54,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-20,62,43
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-21,55,45
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-22,66,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-23,66,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-24,73,47
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-25,66,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-26,54,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-27,63,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-28,72,46
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-29,76,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-30,71,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-05-31,78,48
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-01,82,58
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-02,70,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-03,81,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-04,87,67
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-05,88,62
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-06,75,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-07,73,44
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-08,80,53
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-09,90,63
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-10,97,73
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-11,99,75
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-12,92,60
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-13,83,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-14,79,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-15,72,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-16,76,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-17,84,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-18,86,60
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-19,84,56
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-20,67,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-21,80,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-22,89,64
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-23,92,69
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-24,86,66
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-25,82,57
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-26,74,50
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-27,72,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-28,77,53
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-29,76,55
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-06-30,80,56
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-01,79,59
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-02,78,57
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-03,80,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-04,82,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-05,84,64
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-06,87,60
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-07,79,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-08,75,49
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-09,76,52
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-10,77,56
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-11,82,58
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-12,85,60
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-13,85,67
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-14,83,67
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-15,85,62
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-16,85,57
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-17,85,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-18,83,58
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-19,71,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-20,80,51
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-21,86,59
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-22,88,66
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-23,84,69
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-24,93,73
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-25,96,71
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-26,88,62
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-27,91,68
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-28,96,69
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-29,84,58
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-30,80,54
USR0000CLGA,"LOS GATOS CALIFORNIA, CA US",37.2028,-121.9428,2000.0,2019-07-31,86,60
